"from","to","strength","direction","in_final_dag"
"calcium","CXCL8",0,0,FALSE
"calcium","CXCL11",0,0,FALSE
"calcium","IFNG",0,0,FALSE
"calcium","IL18",0,0,FALSE
"calcium","IL10",0,0,FALSE
"calcium","IL7",0,0,FALSE
"calcium","IL15",0,0,FALSE
"calcium","CCL3",0,0,FALSE
"calcium","CCL4",0,0,FALSE
"calcium","CCL8",0,0,FALSE
"calcium","FGF21",0,0,FALSE
"calcium","CHI3L1",0,0,FALSE
"calcium","IGFBP7",0,0,FALSE
"calcium","CD8A",0,0,FALSE
"calcium","GZMA",0,0,FALSE
"calcium","GZMB",0,0,FALSE
"calcium","MMP12",0,0,FALSE
"calcium","VEGFA",0,0,FALSE
"calcium","PDCD1",0,0,FALSE
"calcium","LAG3",0,0,FALSE
"calcium","CD274",0,0,FALSE
"calcium","LEP",0,0,FALSE
"IL6","cmv",0,0,FALSE
"IL6","lymphocytes",0,0,FALSE
"IL6","rdw",0,0,FALSE
"IL6","triglycerides",0,0,FALSE
"IL6","ast",0,0,FALSE
"IL6","creatinine",0,0,FALSE
"IL6","hematocrit",0,0,FALSE
"IL6","calcium",0,0,FALSE
"IL6","CXCL11",0,0,FALSE
"IL6","IFNG",0,0,FALSE
"IL6","IL10",0,0,FALSE
"IL6","IL7",0,0,FALSE
"IL6","IL15",0,0,FALSE
"IL6","CCL4",0,0,FALSE
"IL6","CCL11",0,0,FALSE
"IL6","IGFBP7",0,0,FALSE
"IL6","TNFRSF1B",0,0,FALSE
"IL6","CD8A",0,0,FALSE
"IL6","KLRD1",0,0,FALSE
"IL6","PDCD1",0,0,FALSE
"IL6","HAVCR2",0,0,FALSE
"TNF","sex",0,0,FALSE
"TNF","crp",0,0,FALSE
"TNF","esr",0,0,FALSE
"TNF","neutrophils",0,0,FALSE
"TNF","monocytes",0,0,FALSE
"TNF","eosinophils",0,0,FALSE
"TNF","platelets",0,0,FALSE
"TNF","hdl",0,0,FALSE
"TNF","ldl",0,0,FALSE
"TNF","albumin",0,0,FALSE
"TNF","potassium",0,0,FALSE
"TNF","calcium",0,0,FALSE
"TNF","IL10",0,0,FALSE
"TNF","IL1RN",0,0,FALSE
"TNF","CCL3",0,0,FALSE
"TNF","CCL4",0,0,FALSE
"TNF","CCL11",0,0,FALSE
"TNF","GDF15",0,0,FALSE
"TNF","FGF21",0,0,FALSE
"TNF","CD8A",0,0,FALSE
"TNF","GZMB",0,0,FALSE
"TNF","MMP12",0,0,FALSE
"TNF","LAG3",0,0,FALSE
"TNF","LEP",0,0,FALSE
"CXCL8","sex",0,0,FALSE
"CXCL8","cmv",0,0,FALSE
"CXCL8","esr",0,0,FALSE
"CXCL8","eosinophils",0,0,FALSE
"CXCL8","platelets",0,0,FALSE
"CXCL8","hdl",0,0,FALSE
"CXCL8","ldl",0,0,FALSE
"CXCL8","alt",0,0,FALSE
"CXCL8","albumin",0,0,FALSE
"CXCL8","potassium",0,0,FALSE
"CXCL8","calcium",0,0,FALSE
"CXCL8","CXCL9",0,0,FALSE
"CXCL8","IL10",0,0,FALSE
"CXCL8","IL1RN",0,0,FALSE
"CXCL8","IGFBP7",0,0,FALSE
"CXCL8","TNFRSF1A",0,0,FALSE
"CXCL8","TNFRSF1B",0,0,FALSE
"CXCL8","GZMB",0,0,FALSE
"CXCL8","LAG3",0,0,FALSE
"CXCL8","HAVCR2",0,0,FALSE
"CXCL8","LEP",0,0,FALSE
"CXCL9","age_group",0,0,FALSE
"CXCL9","cmv",0,0,FALSE
"CXCL9","crp",0,0,FALSE
"CXCL9","eosinophils",0,0,FALSE
"CXCL9","rdw",0,0,FALSE
"CXCL9","hdl",0,0,FALSE
"CXCL9","ldl",0,0,FALSE
"CXCL9","alt",0,0,FALSE
"CXCL9","ast",0,0,FALSE
"CXCL9","albumin",0,0,FALSE
"CXCL9","bun",0,0,FALSE
"CXCL9","hematocrit",0,0,FALSE
"CXCL9","potassium",0,0,FALSE
"CXCL9","CXCL8",0,0,FALSE
"CXCL9","CXCL11",0,0,FALSE
"CXCL9","IL18",0,0,FALSE
"CXCL9","IL15",0,0,FALSE
"CXCL9","FGF21",0,0,FALSE
"CXCL9","IGFBP7",0,0,FALSE
"CXCL9","HAVCR2",0,0,FALSE
"CXCL10","age_group",0,0,FALSE
"CXCL10","sex",0,0,FALSE
"CXCL10","cmv",0,0,FALSE
"CXCL10","crp",0,0,FALSE
"CXCL10","lymphocytes",0,0,FALSE
"CXCL10","neutrophils",0,0,FALSE
"CXCL10","monocytes",0,0,FALSE
"CXCL10","hemoglobin",0,0,FALSE
"CXCL10","hdl",0,0,FALSE
"CXCL10","ast",0,0,FALSE
"CXCL10","creatinine",0,0,FALSE
"CXCL10","bun",0,0,FALSE
"CXCL10","wbc",0,0,FALSE
"CXCL10","potassium",0,0,FALSE
"CXCL10","IFNG",0,0,FALSE
"CXCL10","IL18",0,0,FALSE
"CXCL10","IL10",0,0,FALSE
"CXCL10","CCL8",0,0,FALSE
"CXCL10","FGF21",0,0,FALSE
"CXCL10","CHI3L1",0,0,FALSE
"CXCL10","TNFRSF1A",0,0,FALSE
"CXCL10","PDCD1",0,0,FALSE
"CXCL10","HAVCR2",0,0,FALSE
"CXCL11","crp",0,0,FALSE
"CXCL11","neutrophils",0,0,FALSE
"CXCL11","rdw",0,0,FALSE
"CXCL11","triglycerides",0,0,FALSE
"CXCL11","alt",0,0,FALSE
"CXCL11","ast",0,0,FALSE
"CXCL11","creatinine",0,0,FALSE
"CXCL11","bun",0,0,FALSE
"CXCL11","calcium",0,0,FALSE
"CXCL11","IL6",0,0,FALSE
"CXCL11","CXCL9",0,0,FALSE
"CXCL11","IFNG",0,0,FALSE
"CXCL11","IL18",0,0,FALSE
"CXCL11","CCL2",0,0,FALSE
"CXCL11","CCL11",0,0,FALSE
"CXCL11","FGF21",0,0,FALSE
"CXCL11","IGFBP7",0,0,FALSE
"CXCL11","TNFRSF1A",0,0,FALSE
"CXCL11","TNFRSF1B",0,0,FALSE
"CXCL11","KLRD1",0,0,FALSE
"CXCL11","HAVCR2",0,0,FALSE
"CXCL11","LEP",0,0,FALSE
"IFNG","age_group",0,0,FALSE
"IFNG","sex",0,0,FALSE
"IFNG","cmv",0,0,FALSE
"IFNG","esr",0,0,FALSE
"IFNG","neutrophils",0,0,FALSE
"IFNG","monocytes",0,0,FALSE
"IFNG","eosinophils",0,0,FALSE
"IFNG","platelets",0,0,FALSE
"IFNG","rdw",0,0,FALSE
"IFNG","hdl",0,0,FALSE
"IFNG","ldl",0,0,FALSE
"IFNG","triglycerides",0,0,FALSE
"IFNG","ast",0,0,FALSE
"IFNG","creatinine",0,0,FALSE
"IFNG","bun",0,0,FALSE
"IFNG","glucose",0,0,FALSE
"IFNG","calcium",0,0,FALSE
"IFNG","IL6",0,0,FALSE
"IFNG","CXCL10",0,0,FALSE
"IFNG","CXCL11",0,0,FALSE
"IFNG","IL10",0,0,FALSE
"IFNG","IL1RN",0,0,FALSE
"IFNG","IL7",0,0,FALSE
"IFNG","IL15",0,0,FALSE
"IFNG","CCL8",0,0,FALSE
"IFNG","CCL11",0,0,FALSE
"IFNG","GDF15",0,0,FALSE
"IFNG","CD8A",0,0,FALSE
"IFNG","GZMB",0,0,FALSE
"IFNG","PDCD1",0,0,FALSE
"IFNG","HAVCR2",0,0,FALSE
"IFNG","CD274",0,0,FALSE
"IL18","age_group",0,0,FALSE
"IL18","sex",0,0,FALSE
"IL18","cmv",0,0,FALSE
"IL18","monocytes",0,0,FALSE
"IL18","rdw",0,0,FALSE
"IL18","albumin",0,0,FALSE
"IL18","wbc",0,0,FALSE
"IL18","potassium",0,0,FALSE
"IL18","calcium",0,0,FALSE
"IL18","CXCL9",0,0,FALSE
"IL18","CXCL10",0,0,FALSE
"IL18","CXCL11",0,0,FALSE
"IL18","IL7",0,0,FALSE
"IL18","IL15",0,0,FALSE
"IL18","CCL4",0,0,FALSE
"IL18","FGF21",0,0,FALSE
"IL18","IGFBP7",0,0,FALSE
"IL18","GZMA",0,0,FALSE
"IL18","MMP12",0,0,FALSE
"IL18","LAG3",0,0,FALSE
"IL18","CD274",0,0,FALSE
"IL18","LEP",0,0,FALSE
"IL10","crp",0,0,FALSE
"IL10","esr",0,0,FALSE
"IL10","lymphocytes",0,0,FALSE
"IL10","neutrophils",0,0,FALSE
"IL10","hemoglobin",0,0,FALSE
"IL10","rdw",0,0,FALSE
"IL10","ldl",0,0,FALSE
"IL10","triglycerides",0,0,FALSE
"IL10","alt",0,0,FALSE
"IL10","ast",0,0,FALSE
"IL10","albumin",0,0,FALSE
"IL10","bun",0,0,FALSE
"IL10","hematocrit",0,0,FALSE
"IL10","potassium",0,0,FALSE
"IL10","calcium",0,0,FALSE
"IL10","IL6",0,0,FALSE
"IL10","TNF",0,0,FALSE
"IL10","CXCL8",0,0,FALSE
"IL10","CXCL10",0,0,FALSE
"IL10","IFNG",0,0,FALSE
"IL10","IL1RN",0,0,FALSE
"IL10","IL15",0,0,FALSE
"IL10","CCL2",0,0,FALSE
"IL10","CCL8",0,0,FALSE
"IL10","CCL11",0,0,FALSE
"IL10","GDF15",0,0,FALSE
"IL10","TNFRSF1A",0,0,FALSE
"IL10","TNFRSF1B",0,0,FALSE
"IL10","GZMA",0,0,FALSE
"IL10","GZMB",0,0,FALSE
"IL10","KLRD1",0,0,FALSE
"IL10","MMP12",0,0,FALSE
"IL10","VEGFA",0,0,FALSE
"IL10","LAG3",0,0,FALSE
"IL10","HAVCR2",0,0,FALSE
"IL10","CD274",0,0,FALSE
"IL1RN","sex",0,0,FALSE
"IL1RN","cmv",0,0,FALSE
"IL1RN","eosinophils",0,0,FALSE
"IL1RN","platelets",0,0,FALSE
"IL1RN","ast",0,0,FALSE
"IL1RN","albumin",0,0,FALSE
"IL1RN","hematocrit",0,0,FALSE
"IL1RN","potassium",0,0,FALSE
"IL1RN","TNF",0,0,FALSE
"IL1RN","CXCL8",0,0,FALSE
"IL1RN","IFNG",0,0,FALSE
"IL1RN","IL10",0,0,FALSE
"IL1RN","IL7",0,0,FALSE
"IL1RN","CCL8",0,0,FALSE
"IL1RN","GZMA",0,0,FALSE
"IL1RN","GZMB",0,0,FALSE
"IL1RN","KLRD1",0,0,FALSE
"IL1RN","PDCD1",0,0,FALSE
"IL7","age_group",0,0,FALSE
"IL7","sex",0,0,FALSE
"IL7","esr",0,0,FALSE
"IL7","lymphocytes",0,0,FALSE
"IL7","monocytes",0,0,FALSE
"IL7","eosinophils",0,0,FALSE
"IL7","hemoglobin",0,0,FALSE
"IL7","rdw",0,0,FALSE
"IL7","hdl",0,0,FALSE
"IL7","ldl",0,0,FALSE
"IL7","alt",0,0,FALSE
"IL7","ast",0,0,FALSE
"IL7","bun",0,0,FALSE
"IL7","glucose",0,0,FALSE
"IL7","potassium",0,0,FALSE
"IL7","calcium",0,0,FALSE
"IL7","IL6",0,0,FALSE
"IL7","IFNG",0,0,FALSE
"IL7","IL18",0,0,FALSE
"IL7","IL1RN",0,0,FALSE
"IL7","IL15",0,0,FALSE
"IL7","CCL3",0,0,FALSE
"IL7","TNFRSF1B",0,0,FALSE
"IL7","GZMA",0,0,FALSE
"IL7","MMP12",0,0,FALSE
"IL7","LAG3",0,0,FALSE
"IL7","HAVCR2",0,0,FALSE
"IL7","LEP",0,0,FALSE
"IL15","sex",0,0,FALSE
"IL15","cmv",0,0,FALSE
"IL15","esr",0,0,FALSE
"IL15","neutrophils",0,0,FALSE
"IL15","platelets",0,0,FALSE
"IL15","rdw",0,0,FALSE
"IL15","alt",0,0,FALSE
"IL15","glucose",0,0,FALSE
"IL15","potassium",0,0,FALSE
"IL15","calcium",0,0,FALSE
"IL15","IL6",0,0,FALSE
"IL15","CXCL9",0,0,FALSE
"IL15","IFNG",0,0,FALSE
"IL15","IL18",0,0,FALSE
"IL15","IL10",0,0,FALSE
"IL15","IL7",0,0,FALSE
"IL15","CCL3",0,0,FALSE
"IL15","CCL4",0,0,FALSE
"IL15","CCL8",0,0,FALSE
"IL15","CCL11",0,0,FALSE
"IL15","VEGFA",0,0,FALSE
"IL15","HAVCR2",0,0,FALSE
"IL15","LEP",0,0,FALSE
"CCL2","sex",0,0,FALSE
"CCL2","cmv",0,0,FALSE
"CCL2","crp",0,0,FALSE
"CCL2","esr",0,0,FALSE
"CCL2","lymphocytes",0,0,FALSE
"CCL2","rdw",0,0,FALSE
"CCL2","hdl",0,0,FALSE
"CCL2","triglycerides",0,0,FALSE
"CCL2","alt",0,0,FALSE
"CCL2","CXCL11",0,0,FALSE
"CCL2","IL10",0,0,FALSE
"CCL2","CCL3",0,0,FALSE
"CCL2","CCL4",0,0,FALSE
"CCL2","GDF15",0,0,FALSE
"CCL2","CHI3L1",0,0,FALSE
"CCL2","TNFRSF1B",0,0,FALSE
"CCL2","CD8A",0,0,FALSE
"CCL2","GZMB",0,0,FALSE
"CCL2","KLRD1",0,0,FALSE
"CCL2","CD274",0,0,FALSE
"CCL3","age_group",0,0,FALSE
"CCL3","cmv",0,0,FALSE
"CCL3","esr",0,0,FALSE
"CCL3","hemoglobin",0,0,FALSE
"CCL3","platelets",0,0,FALSE
"CCL3","rdw",0,0,FALSE
"CCL3","ldl",0,0,FALSE
"CCL3","triglycerides",0,0,FALSE
"CCL3","albumin",0,0,FALSE
"CCL3","creatinine",0,0,FALSE
"CCL3","calcium",0,0,FALSE
"CCL3","TNF",0,0,FALSE
"CCL3","IL7",0,0,FALSE
"CCL3","IL15",0,0,FALSE
"CCL3","CCL2",0,0,FALSE
"CCL3","CCL11",0,0,FALSE
"CCL3","CHI3L1",0,0,FALSE
"CCL3","CD8A",0,0,FALSE
"CCL3","GZMA",0,0,FALSE
"CCL3","GZMB",0,0,FALSE
"CCL3","VEGFA",0,0,FALSE
"CCL3","LAG3",0,0,FALSE
"CCL4","lymphocytes",0,0,FALSE
"CCL4","rdw",0,0,FALSE
"CCL4","triglycerides",0,0,FALSE
"CCL4","ast",0,0,FALSE
"CCL4","albumin",0,0,FALSE
"CCL4","glucose",0,0,FALSE
"CCL4","calcium",0,0,FALSE
"CCL4","IL6",0,0,FALSE
"CCL4","TNF",0,0,FALSE
"CCL4","IL18",0,0,FALSE
"CCL4","IL15",0,0,FALSE
"CCL4","CCL2",0,0,FALSE
"CCL4","CCL8",0,0,FALSE
"CCL4","TNFRSF1A",0,0,FALSE
"CCL4","TNFRSF1B",0,0,FALSE
"CCL4","CD8A",0,0,FALSE
"CCL4","KLRD1",0,0,FALSE
"CCL4","CD274",0,0,FALSE
"CCL8","age_group",0,0,FALSE
"CCL8","sex",0,0,FALSE
"CCL8","monocytes",0,0,FALSE
"CCL8","eosinophils",0,0,FALSE
"CCL8","hemoglobin",0,0,FALSE
"CCL8","platelets",0,0,FALSE
"CCL8","rdw",0,0,FALSE
"CCL8","ldl",0,0,FALSE
"CCL8","ast",0,0,FALSE
"CCL8","bun",0,0,FALSE
"CCL8","wbc",0,0,FALSE
"CCL8","calcium",0,0,FALSE
"CCL8","CXCL10",0,0,FALSE
"CCL8","IFNG",0,0,FALSE
"CCL8","IL10",0,0,FALSE
"CCL8","IL1RN",0,0,FALSE
"CCL8","IL15",0,0,FALSE
"CCL8","CCL4",0,0,FALSE
"CCL8","FGF21",0,0,FALSE
"CCL8","IGFBP7",0,0,FALSE
"CCL8","TNFRSF1A",0,0,FALSE
"CCL8","TNFRSF1B",0,0,FALSE
"CCL8","GZMB",0,0,FALSE
"CCL8","KLRD1",0,0,FALSE
"CCL8","MMP12",0,0,FALSE
"CCL8","VEGFA",0,0,FALSE
"CCL8","PDCD1",0,0,FALSE
"CCL11","sex",0,0,FALSE
"CCL11","cmv",0,0,FALSE
"CCL11","hemoglobin",0,0,FALSE
"CCL11","platelets",0,0,FALSE
"CCL11","ldl",0,0,FALSE
"CCL11","triglycerides",0,0,FALSE
"CCL11","ast",0,0,FALSE
"CCL11","albumin",0,0,FALSE
"CCL11","creatinine",0,0,FALSE
"CCL11","hematocrit",0,0,FALSE
"CCL11","potassium",0,0,FALSE
"CCL11","IL6",0,0,FALSE
"CCL11","TNF",0,0,FALSE
"CCL11","CXCL11",0,0,FALSE
"CCL11","IFNG",0,0,FALSE
"CCL11","IL10",0,0,FALSE
"CCL11","IL15",0,0,FALSE
"CCL11","CCL3",0,0,FALSE
"CCL11","FGF21",0,0,FALSE
"CCL11","GZMA",0,0,FALSE
"CCL11","GZMB",0,0,FALSE
"CCL11","LAG3",0,0,FALSE
"CCL11","CD274",0,0,FALSE
"GDF15","sex",0,0,FALSE
"GDF15","cmv",0,0,FALSE
"GDF15","neutrophils",0,0,FALSE
"GDF15","monocytes",0,0,FALSE
"GDF15","eosinophils",0,0,FALSE
"GDF15","hemoglobin",0,0,FALSE
"GDF15","rdw",0,0,FALSE
"GDF15","wbc",0,0,FALSE
"GDF15","hematocrit",0,0,FALSE
"GDF15","potassium",0,0,FALSE
"GDF15","TNF",0,0,FALSE
"GDF15","IFNG",0,0,FALSE
"GDF15","IL10",0,0,FALSE
"GDF15","CCL2",0,0,FALSE
"GDF15","KLRD1",0,0,FALSE
"GDF15","LAG3",0,0,FALSE
"FGF21","age_group",0,0,FALSE
"FGF21","sex",0,0,FALSE
"FGF21","cmv",0,0,FALSE
"FGF21","crp",0,0,FALSE
"FGF21","lymphocytes",0,0,FALSE
"FGF21","neutrophils",0,0,FALSE
"FGF21","eosinophils",0,0,FALSE
"FGF21","hemoglobin",0,0,FALSE
"FGF21","platelets",0,0,FALSE
"FGF21","rdw",0,0,FALSE
"FGF21","albumin",0,0,FALSE
"FGF21","creatinine",0,0,FALSE
"FGF21","glucose",0,0,FALSE
"FGF21","potassium",0,0,FALSE
"FGF21","calcium",0,0,FALSE
"FGF21","TNF",0,0,FALSE
"FGF21","CXCL9",0,0,FALSE
"FGF21","CXCL10",0,0,FALSE
"FGF21","CXCL11",0,0,FALSE
"FGF21","IL18",0,0,FALSE
"FGF21","CCL8",0,0,FALSE
"FGF21","CCL11",0,0,FALSE
"FGF21","IGFBP7",0,0,FALSE
"FGF21","TNFRSF1B",0,0,FALSE
"FGF21","GZMA",0,0,FALSE
"FGF21","KLRD1",0,0,FALSE
"FGF21","MMP12",0,0,FALSE
"FGF21","PDCD1",0,0,FALSE
"FGF21","HAVCR2",0,0,FALSE
"CHI3L1","cmv",0,0,FALSE
"CHI3L1","neutrophils",0,0,FALSE
"CHI3L1","monocytes",0,0,FALSE
"CHI3L1","eosinophils",0,0,FALSE
"CHI3L1","rdw",0,0,FALSE
"CHI3L1","hdl",0,0,FALSE
"CHI3L1","ldl",0,0,FALSE
"CHI3L1","triglycerides",0,0,FALSE
"CHI3L1","alt",0,0,FALSE
"CHI3L1","ast",0,0,FALSE
"CHI3L1","glucose",0,0,FALSE
"CHI3L1","wbc",0,0,FALSE
"CHI3L1","hematocrit",0,0,FALSE
"CHI3L1","potassium",0,0,FALSE
"CHI3L1","calcium",0,0,FALSE
"CHI3L1","CXCL10",0,0,FALSE
"CHI3L1","CCL2",0,0,FALSE
"CHI3L1","CCL3",0,0,FALSE
"CHI3L1","KLRD1",0,0,FALSE
"CHI3L1","CD274",0,0,FALSE
"IGFBP7","cmv",0,0,FALSE
"IGFBP7","lymphocytes",0,0,FALSE
"IGFBP7","monocytes",0,0,FALSE
"IGFBP7","eosinophils",0,0,FALSE
"IGFBP7","platelets",0,0,FALSE
"IGFBP7","hematocrit",0,0,FALSE
"IGFBP7","calcium",0,0,FALSE
"IGFBP7","IL6",0,0,FALSE
"IGFBP7","CXCL8",0,0,FALSE
"IGFBP7","CXCL9",0,0,FALSE
"IGFBP7","CXCL11",0,0,FALSE
"IGFBP7","IL18",0,0,FALSE
"IGFBP7","CCL8",0,0,FALSE
"IGFBP7","FGF21",0,0,FALSE
"IGFBP7","MMP12",0,0,FALSE
"IGFBP7","CD274",0,0,FALSE
"TNFRSF1A","age_group",0,0,FALSE
"TNFRSF1A","sex",0,0,FALSE
"TNFRSF1A","cmv",0,0,FALSE
"TNFRSF1A","esr",0,0,FALSE
"TNFRSF1A","lymphocytes",0,0,FALSE
"TNFRSF1A","neutrophils",0,0,FALSE
"TNFRSF1A","monocytes",0,0,FALSE
"TNFRSF1A","eosinophils",0,0,FALSE
"TNFRSF1A","ldl",0,0,FALSE
"TNFRSF1A","triglycerides",0,0,FALSE
"TNFRSF1A","ast",0,0,FALSE
"TNFRSF1A","glucose",0,0,FALSE
"TNFRSF1A","hematocrit",0,0,FALSE
"TNFRSF1A","potassium",0,0,FALSE
"TNFRSF1A","CXCL8",0,0,FALSE
"TNFRSF1A","CXCL10",0,0,FALSE
"TNFRSF1A","CXCL11",0,0,FALSE
"TNFRSF1A","IL10",0,0,FALSE
"TNFRSF1A","CCL4",0,0,FALSE
"TNFRSF1A","CCL8",0,0,FALSE
"TNFRSF1A","CD8A",0,0,FALSE
"TNFRSF1A","KLRD1",0,0,FALSE
"TNFRSF1B","sex",0,0,FALSE
"TNFRSF1B","crp",0,0,FALSE
"TNFRSF1B","neutrophils",0,0,FALSE
"TNFRSF1B","monocytes",0,0,FALSE
"TNFRSF1B","eosinophils",0,0,FALSE
"TNFRSF1B","triglycerides",0,0,FALSE
"TNFRSF1B","alt",0,0,FALSE
"TNFRSF1B","albumin",0,0,FALSE
"TNFRSF1B","glucose",0,0,FALSE
"TNFRSF1B","hematocrit",0,0,FALSE
"TNFRSF1B","potassium",0,0,FALSE
"TNFRSF1B","IL6",0,0,FALSE
"TNFRSF1B","CXCL8",0,0,FALSE
"TNFRSF1B","CXCL11",0,0,FALSE
"TNFRSF1B","IL10",0,0,FALSE
"TNFRSF1B","IL7",0,0,FALSE
"TNFRSF1B","CCL2",0,0,FALSE
"TNFRSF1B","CCL4",0,0,FALSE
"TNFRSF1B","CCL8",0,0,FALSE
"TNFRSF1B","FGF21",0,0,FALSE
"TNFRSF1B","GZMB",0,0,FALSE
"TNFRSF1B","MMP12",0,0,FALSE
"TNFRSF1B","LAG3",0,0,FALSE
"TNFRSF1B","LEP",0,0,FALSE
"CD8A","sex",0,0,FALSE
"CD8A","cmv",0,0,FALSE
"CD8A","crp",0,0,FALSE
"CD8A","esr",0,0,FALSE
"CD8A","platelets",0,0,FALSE
"CD8A","rdw",0,0,FALSE
"CD8A","hdl",0,0,FALSE
"CD8A","ldl",0,0,FALSE
"CD8A","ast",0,0,FALSE
"CD8A","glucose",0,0,FALSE
"CD8A","calcium",0,0,FALSE
"CD8A","IL6",0,0,FALSE
"CD8A","TNF",0,0,FALSE
"CD8A","IFNG",0,0,FALSE
"CD8A","CCL2",0,0,FALSE
"CD8A","CCL3",0,0,FALSE
"CD8A","CCL4",0,0,FALSE
"CD8A","TNFRSF1A",0,0,FALSE
"CD8A","MMP12",0,0,FALSE
"CD8A","LAG3",0,0,FALSE
"GZMA","age_group",0,0,FALSE
"GZMA","sex",0,0,FALSE
"GZMA","cmv",0,0,FALSE
"GZMA","monocytes",0,0,FALSE
"GZMA","albumin",0,0,FALSE
"GZMA","glucose",0,0,FALSE
"GZMA","calcium",0,0,FALSE
"GZMA","IL18",0,0,FALSE
"GZMA","IL10",0,0,FALSE
"GZMA","IL1RN",0,0,FALSE
"GZMA","IL7",0,0,FALSE
"GZMA","CCL3",0,0,FALSE
"GZMA","CCL11",0,0,FALSE
"GZMA","FGF21",0,0,FALSE
"GZMA","MMP12",0,0,FALSE
"GZMA","HAVCR2",0,0,FALSE
"GZMB","age_group",0,0,FALSE
"GZMB","cmv",0,0,FALSE
"GZMB","crp",0,0,FALSE
"GZMB","neutrophils",0,0,FALSE
"GZMB","eosinophils",0,0,FALSE
"GZMB","alt",0,0,FALSE
"GZMB","albumin",0,0,FALSE
"GZMB","bun",0,0,FALSE
"GZMB","glucose",0,0,FALSE
"GZMB","wbc",0,0,FALSE
"GZMB","potassium",0,0,FALSE
"GZMB","calcium",0,0,FALSE
"GZMB","TNF",0,0,FALSE
"GZMB","CXCL8",0,0,FALSE
"GZMB","IFNG",0,0,FALSE
"GZMB","IL10",0,0,FALSE
"GZMB","IL1RN",0,0,FALSE
"GZMB","CCL2",0,0,FALSE
"GZMB","CCL3",0,0,FALSE
"GZMB","CCL8",0,0,FALSE
"GZMB","CCL11",0,0,FALSE
"GZMB","TNFRSF1B",0,0,FALSE
"GZMB","PDCD1",0,0,FALSE
"GZMB","CD274",0,0,FALSE
"KLRD1","age_group",0,0,FALSE
"KLRD1","sex",0,0,FALSE
"KLRD1","esr",0,0,FALSE
"KLRD1","monocytes",0,0,FALSE
"KLRD1","eosinophils",0,0,FALSE
"KLRD1","hemoglobin",0,0,FALSE
"KLRD1","platelets",0,0,FALSE
"KLRD1","hdl",0,0,FALSE
"KLRD1","ldl",0,0,FALSE
"KLRD1","albumin",0,0,FALSE
"KLRD1","glucose",0,0,FALSE
"KLRD1","potassium",0,0,FALSE
"KLRD1","IL6",0,0,FALSE
"KLRD1","CXCL11",0,0,FALSE
"KLRD1","IL10",0,0,FALSE
"KLRD1","IL1RN",0,0,FALSE
"KLRD1","CCL2",0,0,FALSE
"KLRD1","CCL4",0,0,FALSE
"KLRD1","CCL8",0,0,FALSE
"KLRD1","GDF15",0,0,FALSE
"KLRD1","FGF21",0,0,FALSE
"KLRD1","CHI3L1",0,0,FALSE
"KLRD1","TNFRSF1A",0,0,FALSE
"MMP12","sex",0,0,FALSE
"MMP12","cmv",0,0,FALSE
"MMP12","lymphocytes",0,0,FALSE
"MMP12","neutrophils",0,0,FALSE
"MMP12","platelets",0,0,FALSE
"MMP12","rdw",0,0,FALSE
"MMP12","hdl",0,0,FALSE
"MMP12","ldl",0,0,FALSE
"MMP12","alt",0,0,FALSE
"MMP12","ast",0,0,FALSE
"MMP12","wbc",0,0,FALSE
"MMP12","potassium",0,0,FALSE
"MMP12","calcium",0,0,FALSE
"MMP12","TNF",0,0,FALSE
"MMP12","IL18",0,0,FALSE
"MMP12","IL10",0,0,FALSE
"MMP12","IL7",0,0,FALSE
"MMP12","CCL8",0,0,FALSE
"MMP12","FGF21",0,0,FALSE
"MMP12","IGFBP7",0,0,FALSE
"MMP12","TNFRSF1B",0,0,FALSE
"MMP12","CD8A",0,0,FALSE
"MMP12","GZMA",0,0,FALSE
"MMP12","PDCD1",0,0,FALSE
"VEGFA","age_group",0,0,FALSE
"VEGFA","cmv",0,0,FALSE
"VEGFA","esr",0,0,FALSE
"VEGFA","neutrophils",0,0,FALSE
"VEGFA","eosinophils",0,0,FALSE
"VEGFA","hdl",0,0,FALSE
"VEGFA","ldl",0,0,FALSE
"VEGFA","alt",0,0,FALSE
"VEGFA","ast",0,0,FALSE
"VEGFA","glucose",0,0,FALSE
"VEGFA","potassium",0,0,FALSE
"VEGFA","calcium",0,0,FALSE
"VEGFA","IL10",0,0,FALSE
"VEGFA","IL15",0,0,FALSE
"VEGFA","CCL3",0,0,FALSE
"VEGFA","CCL8",0,0,FALSE
"PDCD1","age_group",0,0,FALSE
"PDCD1","cmv",0,0,FALSE
"PDCD1","esr",0,0,FALSE
"PDCD1","lymphocytes",0,0,FALSE
"PDCD1","neutrophils",0,0,FALSE
"PDCD1","monocytes",0,0,FALSE
"PDCD1","eosinophils",0,0,FALSE
"PDCD1","hemoglobin",0,0,FALSE
"PDCD1","platelets",0,0,FALSE
"PDCD1","ldl",0,0,FALSE
"PDCD1","triglycerides",0,0,FALSE
"PDCD1","alt",0,0,FALSE
"PDCD1","albumin",0,0,FALSE
"PDCD1","creatinine",0,0,FALSE
"PDCD1","glucose",0,0,FALSE
"PDCD1","wbc",0,0,FALSE
"PDCD1","calcium",0,0,FALSE
"PDCD1","IL6",0,0,FALSE
"PDCD1","CXCL10",0,0,FALSE
"PDCD1","IFNG",0,0,FALSE
"PDCD1","IL1RN",0,0,FALSE
